language,incl,done,category,id,species,area,nature,exotic,simp,script,term,script alt,term alt,IPA,status,ety,literal,meaning,remark,notes,first,ambiguous,source page,source,source link,conventionalized,dict page,dictionary,dict link,wiktionary,date,century,period,based on,att page,attested,att,att link,CQL,warning,historic,per m H,tenten,per m C,bdb,etymology,quote,historical corpus,analyzability,structure,element,borrowing,how,type,has prototype,is prototype,modifier tr,head tr,specifying word tr,modifier,headword,specifier,modifier type,sensory,headword type,similarity,mechanism,,,,,,,,,,,,,,,,,,,,,,
English,no,,cumin,,Cuminum cyminum,,,,,,common cumin,,,,,,,,,,,,,,,yes,,OED,https://www.oed.com/view/Entry/45801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,cress,,Lepidium sativum,,,,,,cress,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,safflower,,Carthamus tinctorius,,,,,,dyer's saffron,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,cardamom,,Elettaria cardmomum,Asia,,,,,elaichi,,,,alternative,,,,,Hindi name,,,,Wiktionary,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,false nutmeg,,Pycnanthus angolensis,,,,,,false nutmeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,no,pink pepper,,Schinus spp.,,spice; plant,,,,false pepper,,,,related,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,pepper,,,,spice,,,,false pepper,,,,related,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,safflower,,Carthamus tinctorius,,,,,,false saffron,,,,,,,,,,,,,van_wyk_culinary_2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,nutmeg,,Myristica fragrans,Asia,plant,,,,fragrant nutmeg,,,,alternative,,,,,,,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,star anise,,Illicium anisatum,Asia,,,,,fruit of the devil,,,,related,,,nickname for Jpanaese star anise,only in French?,,,,,,"https://www.pages.fr/badian.html#:~:text=This%20term%20pronounced%20in%20Mandarin,referred%20to%20by%20many%20nicknames.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,galangal,,Alpinia galanga,,,,,,galangal,,,,default,,,,,,,,,van_wyk_culinary_2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,cress,,Lepidium sativum,,,,,,garden cress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,ginger,,Zingiber officinale,,product,,,,ginger tea,,,,,,,a medicinal preparation made by steeping ginger in boiling water,,,,,,,,yes,,OED,https://www.oed.com/view/Entry/78372?redirectedFrom=ginger+tea#eid2903552,,?1770,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,ginger,,Zingiber officinale,,product,,,,ginger wine,,,,,,,"an alcoholic drink made by fermenting a mixture of bruised ginger, sugar, and water",,,,,,,,yes,,OED,https://www.oed.com/view/Entry/78372?redirectedFrom=ginger+wine#eid2903860,,1734,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,grains of paradise,,Aframomum melegueta,,,,,,grains of paradise,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,galangal,,Alpinia galanga,,,,,,greater galangal,,,,,,,,,,,,,van_wyk_culinary_2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,ambergris,,,,,,,,grey amber,,,,alternative,,,,,translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,grains of paradise,,Aframomum melegueta,Africa,,,,,Guinea pepper; Guinea grains,,,,alternative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,ginger,,,,related,,,,Indian ginger,,,,,,,,,,,,,,,yes,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,nard,,Nardostachys jatamansi,,,,,,Indian nard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,nard,,Nardostachys jatamansi,,,,,,jatamansi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,nigella,,Nigella sativa,,,,,,kalonji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,cardamom,,Amomum krervanh,Asia,,,,,krervanh,,,,alternative,,,,,,,,,van_wyk_culinary_2014,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,bay,,Laurus nobilis,,,,,,laurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,basil,,Ocimum basilicum,,,,,,lemon basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,mastic,,Pistacia lentiscus,,,,,,lentisc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,liquorice,,Glycyrrhiza glabra,,,,,,liquorice,,licorice,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,work,cinnamon,,Cinnamomum citriodorum,,,,,,Malabar cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,liquorice,,Glycyrrhiza uralensis,,,,,,Manchurian liquorice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,ginger,,,,related,,,,mango ginger,,,,,,,,,,,,,,,yes,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,marjoram,,Origanum marjoram,,,,,,marjoram,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,mastic,,Pistacia lentiscus,,,,,,mastic,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,mastic,,Pistacia lentiscus,,,,,,masticha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,safflower,,Colchicum autumnale,,,,,,meadow saffron,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,grains of paradise,,Aframomum melegueta,Africa,,,,,Melegueta pepper,,,,alternative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,mastic,,Pistacia lentiscus,,,,,,mistki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,nigella,,Nigella sativa,,,,,,nigella,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,poppy,,Papaver somniferum,,,,,,opium poppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,oregano,,Origanum vulgare,,,,,,oregano,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,cress,,Lepidium sativum,,,,,,pepper grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,pink pepper,,Schinus molle,America,plant; fruit,,,,Peruvian pepper,,,,alternative,,,,,,,no,,van_wyk_culinary_2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,pink pepper,,Schinus spp.,America,spice; plant,yes,,,pink peppercorn,,pink pepper,,related,,,,,,https://books.google.com.hk/books?id=RBxRAQAAIAAJ&q=%22pink+peppercorn%22&dq=%22pink+peppercorn%22&hl=en&sa=X&ved=2ahUKEwiio6rv85X5AhWNEogKHWOTA34Q6AF6BAgDEAI,no,,van_wyk_culinary_2014,,kinda,pink peppercorn,Collins,https://www.collinsdictionary.com/dictionary/english/pink-peppercorn,,1932,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,long pepper,,Piper longum,,,,,,pipalli,,,,,,,,,?,,,,van_wyk_culinary_2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,pepper,,Piper chaba,,plant; spice,,,,piper chilli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,oregano,,Origanum vulgare,,,,,,pizza herb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,poppy,,Papaver somniferum,,,,,,poppy,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,anatto,,Bixa orellana,,,,,,roucou,,,,,,,,,,,,,van_wyk_culinary_2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,safflower,,Carthamus tinctorius,,,,,,safflower,,,,default,,,,,,,,,van_wyk_culinary_2014,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,safflower,,Carthamus tinctorius,,,,,,saffron thistle,,,,,,,,,,,,,van_wyk_culinary_2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,santalwood,,Santalum album,,,,,,santalwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,chile,,,,,,,,Scotch bonnet pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,sesame,,,,,,,,sesame,,,,default,,,,,sesam?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,nard,,Nardostachys jatamansi,,,,,,spikenard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,chile,,Capsicum spp.,,,,,,sport pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,safflower,,Crocus vernus,,,,,,spring saffron,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,basil,,Ocimum basilicum,,,,,,sweet basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,bay,,Laurus nobilis,,,,,,sweet bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,marjoram,,Origanum marjoram,,,,,,sweet marjoram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,cinnamon,,Cinnamomum tamala,,,,,,tejpat,,,,,,tejpat,cinnamon leaf,,from tvac + patta,,,,peter_handbook_2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,nutmeg,,Myristica fragrans,Asia,plant,,,,true nutmeg,,,,alternative,,,,,,,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,,,,,,,,,true peppercorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,nigella?,,various,,,,,,wild cumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,yes,ginger,,,,related,,,,wild ginger,,,,,,,,,,,,,,,yes,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,oregano,,Origanum vulgare,,,,,,wild marjoram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,safflower,,Colchicum autumnale,,,,,,wild saffron,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,anise,anise,Pimpinella anisum,Mediterranean,,,欧洲茴香,歐洲茴香,ōuzhōu huíxiāng,,,,alternative,,European-hui-spice,European fennel,,,,,,,,,,,https://www.easyatm.com.tw/wiki/%E6%AD%90%E6%B4%B2%E8%8C%B4%E9%A6%99,,,,,,,,,,,,,,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,coriander,coriander,Coriandrum sativum,Asia,,,须盐,須鹽,yánxū,,,,alternative,,,,,phonetic-loan?,,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,unanalyzable,simple,,no,,basic,no,,,yánxū,,,yánxū,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,grains of paradise,grains of paradise,Aframomum melegueta,Africa,,,非洲豆蔻,非洲豆蔻,fēizhōu dòukòu,,,,related,,African-cardamom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,grains of paradise,grains of paradise,Aframomum melegueta,Africa,,,椒蔻,椒蔻,jiāokòu,,,,related,,pepper-cardamom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,grains of paradise,grains of paradise,Aframomum melegueta,Africa,,,畿内亚胡椒,畿內亞胡椒,Jīnèiyǎ hújiāo,,,,related,,Guinea-pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,grains of paradise,grains of paradise,Aframomum melegueta,Africa,,,乐园籽,樂園籽,lèyuán zǐ,,,,related,,paradise-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,grains of paradise,grains of paradise,Aframomum melegueta,Africa,,,梅莱盖塔胡椒,梅萊蓋塔胡椒,méiláigàitǎ hújiāo,,,,related,,melegueta-barbarian-pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,grains of paradise,grains of paradise,Aframomum melegueta,Africa,,,天堂椒,天堂椒,tiāntáng jiāo,,,,related,,paradise pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,cardamom,greater galangal,Alpinia galanga,Asia,,,红豆蔻,紅豆蔻,hóngdòukòu,,,,default,,red cardamom,,,,,,,CHMD,,,,,,,,,,,,,,,,,,,206,0.01,https://herbaltcm.sn.polyu.edu.hk/herbal/galangal-fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,no,parsley,parsley,Petroselinum crispum,,,,,番芫荽,fānyánsuī,,,,alternative,,foreign-ciroander,parsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,cardamom,,various,,,,蔻,蔻,kòu,,,,alternative,,cardamom/nutmeg,cardamom/nutmeg,only in these compounds,,,,,CTP,https://ctext.org/dictionary.pl?if=en&char=%E8%94%BB,yes,513,defrancis_abc_2003,,https://en.wiktionary.org/wiki/%E8%82%89%E6%A1%82,https://en.wikipedia.org/wiki/Jingui_Yaol%C3%BCe,"3, Eastern Han",,,,https://ctext.org/pre-qin-and-han?searchu=%E8%82%89%E6%A1%82,,,,,,,,,,,,,compound,compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,cassia,,Cinnamomum subavenium,,,,香桂,香桂,xiāngguì,,,,related,,fragrant-cassia,,,osmanthus?,,,,,,,,FOC,,https://en.wiktionary.org/wiki/%E5%AD%9C%E7%84%B6,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,cardamom,,Elettaria cardamomum,,,,细豆蔻,細豆蔻,xìdòukòu,,,,alternative,,fine cardamom,,,,,,,Wikipedia,,,,,,,,,,,,BCGM,,,,,,,0,0,,,,,,compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,cardamom,,Elettaria cardamomum,,,,印度小豆蔻,印度小豆蔻,yìndù xiǎodòukòu,,,,alternative,,Indian little cardamom,,,,,,,Wikipedia,,,,,,,,"1, Han",,,,Shuowen,,,,,,,0,0,,,,,,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,,,,,,,大茴,大茴,dà​huí,,,,,,big anise,,,,,,,,,,,Medhurst 146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,anise,,Pimpinella anisum,,,,大茴香,大茴香,dàhuíxiāng,,,,err,,big anise,,,,,,,,,,,Wiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,anise,,Pimpinella anisum,,,,大茴香子,大茴香子,dàhuíxiāngzi,,,,err,,big anise seed,,,,,,,,,,,Wiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,ginger,,Helianthus tuberosus,,,,鬼子姜,鬼子姜,guǐ​zijiāng,,,,related,,(foreign-)devil-ginger,Jerusalem artichoke?,,,,,,,,,,defrancis_abc_2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,saffron,,Crocus sativus,,,,红花(儿),紅花(儿),hónghuā(r),,,,related,,red flower,,,safflower,,,,,,yes,,defrancis_abc_2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,anise,,Pimpinella anisum,,,,茴芹籽,茴芹籽,huíqínzǐ,,,,alternative,,anise seed,,,,,,,,,,,CEC,https://dictionary.cambridge.org/dictionary/english-chinese-traditional/aniseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,caraway,,Carum carvi,,,,凯莉茴香子,凱莉茴香子,kǎilìhuíxiāngzi ,,,,alternative,,Kaili-anise-seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,nutmeg,,Myristica fragrans,,,,麻醉果,麻醉果,mázuìguǒ,,,,alternative,,poison-fruit?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,nutmeg,,Myristica fragrans,,,,肉果,肉果,ròuguǒ,,,,alternative,,flesh-fruit,,,,,,,,,,,defrancis_abc_2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,nutmeg,,Myristica fragrans,,,,肉蔻,肉蔻,ròukòu,,,,alternative,,flesh-cardamom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,cardamom,,Elettaria cardamomum,,,,苏泣迷罗,蘇泣迷羅,sūqìmíluó,,,,alternative,,phonetic,,,from Sanskrit सूक्ष्मैला sūkṣmailā,,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,cardamom,,Elettaria cardamomum,,,,素泣谜罗香,素泣謎羅香,sùqìmíluóxiāng,,,,alternative,,phonetic,,,from Sanskrit सूक्ष्मैला sūkṣmailā + xiang,,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,cassia,,Laurus nobilis,,,,月桂,月桂,yuè​guì,,,,erroneous?,,moon cassia,"bay leaf, laurel",,,,,,,,,,MDBG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,,,Zanthoxylum ailanthoides,,,,越椒,越椒,yuèjiāo,,,,related,,climb-pepper,Vietnam pepper,,,,,,hu_food_2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,nutmeg,,Myristica fragrans,,,,玉果,玉果,yùguǒ,,,,alternative,,jade-fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,allspice,,Pimenta dioica,,,,药椒,药椒,,,,,erroneous,,,allspice,,,,,,,,,,defrancis_abc_2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,no,,,Crithmum Maritimum,,,,海茴香,海茴香,,,,,other,,sea-fennel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,saffron,,Crocus sativus,,,,洎夫蓝,洎夫藍,,,,,,,phonetic,,,,,,,Wikipedia,https://zhongyibaike.com/wiki/%E6%B4%8E%E5%A4%AB%E8%93%9D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,vanilla,,Vanilla planifolia,,,,香果兰,香果蘭,,,,,,,sweet fruit orchid,Vanilla plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,fenugreek,,,,,,云香草,云香草,,,,,,,,,,,,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,fenugreek,,,,,,香草,香草,,,,,,,,,,,,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,fenugreek,,,,,,苦草,苦草,,,,,,,,,,,,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,fenugreek,,,,,,苦豆,苦豆,,,,,,,,,,,,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,fenugreek,,,,,,苦朵菜,苦朵菜,,,,,,,,,,,,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,fenugreek,,,,,,香苜蓿,香苜蓿,,,,,,,,,,,,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,yes,fenugreek,,,,,,香豆子,香豆子,,,,,,,,,,,,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
